p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.605847801687643e-10,-0.8526565787938392,0.873,0.842,1.1277649584558271e-5,0,Sh3bgrl3
3.997831265836465e-10,0.49176844175262113,0.975,0.783,1.2503617067030128e-5,0,Ifi47
4.3049523752843366e-10,0.5093092741255687,0.823,0.458,1.3464169048939291e-5,0,Eif2ak2
4.4359958680247216e-10,0.45231747135139644,1,0.992,1.3874020676834119e-5,0,Txn1
4.866660369532398e-10,0.6817034790442521,0.899,0.592,1.5220966971749529e-5,0,Chl1
5.354518155564073e-10,0.5269959663690349,1,0.9,1.6746790983342195e-5,0,Ifi203
5.552431827759696e-10,0.4014417259886849,1,1,1.7365785784501226e-5,0,Ifitm3
6.327656440407944e-10,0.43383386245766825,0.81,0.433,1.9790378283019887e-5,0,Cpne3
7.024495140289853e-10,0.589617590753461,0.924,0.608,2.1969811000770544e-5,0,Il11ra1
7.263302583548992e-10,0.42842953520629806,0.405,0.05,2.271670516030783e-5,0,Prune2
7.529014149233639e-10,0.5093594051178209,0.797,0.383,2.354774465314313e-5,0,Slc16a1
1.011479874429142e-9,0.48856531816304627,0.772,0.375,3.1635044552645845e-5,0,Helz2
1.0886703457512145e-9,0.2844930987678619,0.62,0.158,3.4049253733714986e-5,0,Nckap5
1.1743708533866451e-09,0.5340882610371911,0.873,0.517,3.672962281052071e-5,0,Cp
1.2001136112692254e-9,0.32463477386416584,0.595,0.183,3.753475330605629e-5,0,Zmiz2
1.2498002646111993e-9,0.4914573196204427,0.747,0.383,3.908875307597987e-5,0,Oasl1
1.3175020513238344e-9,0.46776184024018996,0.975,0.808,4.120619415720424e-5,0,Tor1aip1
1.6879292555735253e-9,0.531330821458933,1,0.875,5.279167539731758e-5,0,Col1a2
1.781747890864569e-9,0.5739486565367447,0.873,0.542,5.572594703468026e-5,0,Olfml3
1.7830343277672237e-9,0.49801458256171816,0.962,0.8,5.576618163524769e-5,0,Rnf213
2.152898623297618e-9,0.5630127164821457,0.937,0.633,6.73340573422563e-5,0,Lum
2.152898623297618e-9,0.5269693220142595,0.962,0.617,6.73340573422563e-5,0,Mpeg1
2.331268178335469e-9,0.40240570229674105,0.481,0.1,7.291274354562013e-5,0,Mllt3
2.39684404913173e-9,0.39954718544251966,0.646,0.192,7.496369448064398e-5,0,Hpgd
2.4666624892264715e-9,0.47420971024375946,1,0.975,7.714733601304712e-5,0,Ly6a
3.137448800131411e-9,0.5990487118661001,0.734,0.317,9.812684867291001e-5,0,Cmpk2
3.2054864385842127e-9,0.7391819058135098,0.987,0.783,1.0025479385315984e-4,0,Mt1
3.402694059764848e-9,-0.7060121430239212,0.975,0.967,1.0642265941320539e-4,0,Rtn4
3.635037892433209e-9,0.5774200215335266,0.924,0.683,1.1368944512374105e-4,0,Isg15
4.044605430393104e-9,-0.6107953633482692,0.127,0.517,1.264990794409747e-4,0,Traf1
4.190614426647756e-9,0.5722560605952485,0.975,0.725,1.3106565680783523e-4,0,Pim1
4.436578479442309e-9,0.2928331062481584,0.62,0.2,1.3875842852303767e-4,0,Oas1a
4.755049972263798e-9,0.2634682611730767,0.456,0.092,1.4871894293252256e-4,0,Atp9a
4.790756134103559e-9,0.4364602694698072,0.987,0.958,1.498356888502229e-4,0,Hsp90b1
4.875948773927701e-9,-0.9779811973620615,0.405,0.75,1.5250017385336277e-4,0,Ccnd1
5.402165636428147e-9,0.5761333763527905,0.962,0.708,1.6895813244492672e-4,0,Icam1
5.461670834780052e-9,-0.6284571173772622,0.924,0.9,1.708192170285809e-4,0,Clic1
5.516479714446938e-9,-0.6633364623832825,0.975,0.925,1.7253341954904242e-4,0,Anxa2
5.554968736007982e-9,0.3623212917586674,0.582,0.175,1.7373720218738563e-4,0,Acod1
5.689735789274308e-9,0.3914967324851094,0.924,0.708,1.7795217654534325e-4,0,Sp100
5.812871190632679e-9,0.4681496799434961,0.962,0.7,1.8180335935822769e-4,0,Il15ra
6.16819575397332e-9,0.3083920608107902,0.608,0.175,1.9291649040126954e-4,0,Pdzd2
6.59189646491541e-9,0.41756109154177734,0.709,0.342,2.0616815383669437e-4,0,1110008P14Rik
6.707662858952549e-9,-0.6065987598090743,0.949,0.942,2.097888635765999e-4,0,Vim
7.1277654593866345e-9,0.40199565472989846,0.506,0.117,2.229279925077764e-4,0,Wisp2
